age,sleep_hours,work_hours,screen_time,physical_activity,deadline_pressure,stress_level,burnout_score,burnout_level
28.0,9.787043285901262,5.557632863012462,4.52840893218889,3.90607969429807,5.180421746607699,1.7989550626629645,0.0,Low
25.0,8.718959415340429,4.600164377846512,2.404019641134449,5.726172207341879,5.034107649394024,5.403963067811104,0.6023102095771953,Low
18.0,6.459913957417268,5.943189980911037,5.548530396576553,1.2146832256590103,6.699718583538767,5.2548568562826095,1.7715798988892877,Low
29.0,7.80893350816152,4.703179945661326,1.0,2.2803546001412363,5.516562310782465,4.408412660002245,1.8069073095481545,Low
17.0,4.593850306662608,6.468002477957895,1.0,5.094358356450906,7.975052324024914,3.8366872551951854,3.4046229712591667,Medium
17.0,5.482834274942226,3.875936133590228,3.750683897414425,1.866741194081688,5.562608786267012,3.026714437579378,0.0,Low
19.0,7.093578265321075,3.1308543475793487,4.83975619822787,3.830502401614477,5.270849661232147,3.3110542859874985,0.4548731126658797,Low
22.0,8.247476063358931,6.923489096710651,3.4809463831428014,2.1743827294244222,7.421418131810888,2.9001191874640235,0.0,Low
25.0,5.978770159546298,7.671568906025728,5.839147673228993,2.4474026416669625,6.738652413424719,3.531371549649242,2.0944520708865904,Low
28.0,8.394520744143078,6.008621864374539,8.071574160824868,0.2322417302262671,5.485192270069732,4.792554700488049,3.6640772548552216,Medium
21.0,5.91541800174973,3.8389191401219,5.112490862385724,1.8339807391835825,5.3943536288171945,2.7380795830819924,0.1781453645260556,Low
29.0,7.017240213847973,4.055924428825052,7.229282131184769,3.483568294337512,6.441292091655509,2.8892657963772925,0.0,Low
27.0,5.61721234457208,8.74533873850207,9.074591617359808,6.812674809322048,8.102402986852047,3.4921347157092786,2.732377290967601,Low
29.0,8.149111409397783,0.0,7.693433652536134,4.713013702709143,4.691994095964357,2.3180383634937343,0.0,Low
19.0,6.043764087646894,8.823301407604436,5.591638995265376,2.615659208713578,8.13849540543418,6.556547612346772,5.284647303264646,Medium
25.0,7.93944204220556,2.7992932979248226,4.245743920849324,5.764995822641154,2.999536696932657,0.4157468563875857,0.0,Low
21.0,6.292389038440644,6.936855067376624,6.319182428617288,4.179357282343291,6.867451281944295,4.4680636997765895,2.4894438050809846,Low
24.0,4.758404736955418,0.4381899094725714,1.6596951687911998,0.0,4.148166248147708,4.623828536833367,0.950287228354214,Low
29.0,7.122873985496484,4.72428312417241,5.995890335117016,3.356248133958291,6.306739794369083,4.209519110050087,0.8397416073921082,Low
20.0,7.659148063713498,7.585192719117905,3.364204936057172,5.239417533593862,5.793315652066024,1.677269583165533,0.0,Low
17.0,6.582988470261312,5.2900279699382295,5.360679326968548,2.772471525496198,5.039941482086195,1.691558703478267,0.0,Low
23.0,6.276857480369754,5.1044458922212455,3.1433605748824203,1.8793106693155093,8.011275781903272,3.877552176397181,0.1533696635694621,Low
27.0,5.296083352641241,2.3222593722790963,5.18791303614704,4.68152827762111,3.64218132550324,5.333894800047223,1.6103403742141198,Low
27.0,7.333891547461949,4.230806752786943,6.426915225315523,2.640757019668962,7.883484574824978,5.027051546012064,3.31206528448987,Medium
22.0,7.604809125050381,5.108778917452589,6.119488355104242,1.6317967276769818,6.264207713932661,3.1109912787642657,0.3244434557867034,Low
23.0,4.185082391793153,1.9740867675217,7.691697310990211,3.744576932726508,5.527450673577055,5.7100163048618295,3.408519048897702,Medium
22.0,7.562259261330189,2.6687315632284045,6.37760421206254,3.279009232201702,5.087136486789117,3.387883862145148,0.2206208844815389,Low
23.0,6.7705043634979,4.132162929157173,3.937143446384101,2.7840559980895088,6.34210650217632,5.381395041350768,2.7915974496217486,Low
22.0,6.5359029044212,2.906717411795652,5.542797329009456,0.0857502332975168,3.3232790443663536,3.63764953096026,0.0,Low
22.0,7.510023355010663,5.092963461610545,7.424257515594481,2.3181544737035,4.820973152733675,6.235949100934512,3.4910551225576203,Medium
27.0,5.783823106390033,4.510015190155894,5.0321869572536135,3.1274075238170886,6.917139011329623,5.758110869857911,3.9179789950100288,Medium
29.0,4.030916398743381,1.1771404935824687,3.030408637469205,3.131911233736977,4.908333012322289,4.295287686815668,2.4071611682747323,Low
17.0,7.423156137542381,4.626210479758283,5.637573364448634,4.8292588089053,5.683151682535282,2.507377293455467,0.0,Low
25.0,6.142127675285769,4.087385026682332,4.08685114671187,0.0,6.265396461287924,4.870035663457283,0.4857182917090401,Low
19.0,5.558440095736738,4.510845047759022,6.339936851038537,2.480492931777921,5.60940884924506,1.761633051236699,0.0,Low
26.0,6.817674743280618,6.724648634592578,6.532845876250696,4.42286509483071,7.41365295532032,1.7908644457940714,1.1079694363663923,Low
18.0,3.866533367414904,2.924512070766084,9.14924242773518,2.814139071468535,3.403337907787201,4.531323808810743,2.818411731667058,Low
19.0,6.414682309397867,3.460516780387352,7.6910788304375455,3.8888943634829074,5.51713649636258,0.9842956887274816,0.0,Low
29.0,8.561886325484105,8.447950598301116,6.478548467963796,2.570943772445999,8.692418366626494,5.440868691737259,3.38391280163061,Medium
28.0,7.496920557177092,2.830339501867757,5.391041762678473,2.1549983684786285,5.651509656594233,5.219123505332616,1.1593430879633473,Low
19.0,5.075917039961014,4.163487949911604,3.2257013775169368,3.846761709321172,4.67138336353039,4.554702389147007,0.0,Low
24.0,5.846862814423893,2.303076813395025,6.463958676386653,4.491805536934248,5.777713629731789,4.63686440231438,3.0004632447407604,Medium
28.0,6.897894963452613,2.389388970464696,3.004981657433354,4.88926942265338,5.096240731242927,2.086440095934611,0.1881469296337876,Low
28.0,8.354452221884415,7.076615555516381,6.3004509442275936,3.829339668937585,9.226701324094195,2.3396282665445,2.0583068428099045,Low
25.0,5.86426575367553,4.854437671220624,3.241811367801799,3.350433731962096,8.271129045714627,6.137671465750844,3.110180537720789,Medium
24.0,7.338985924879584,2.271335663055757,6.296297803179363,2.2433211005129445,1.664065083132473,2.2716928475471434,0.0337408615008622,Low
28.0,5.640825858672516,4.57869893203798,1.0,2.4543559470308263,6.352508549265641,4.180149040436561,1.6335625970447452,Low
21.0,6.287592752795415,5.144458998999347,3.9232705282164977,3.778330983290493,8.187367679538744,2.444915397505904,3.4352349514939715,Medium
27.0,6.928252816585162,3.713941824772596,2.406227431389787,2.2417826539975474,7.586427479433054,5.394430534148335,2.1654760264660333,Low
25.0,6.2983728229764,3.783812178133612,5.081778634611127,1.6530429923902008,4.328000761675535,6.472444949657704,0.0,Low
23.0,5.623697074927932,7.008958397279957,6.268084928565882,3.849046844773632,7.7639061491323105,5.471854508737911,3.261692089434563,Medium
18.0,4.913920548681873,5.030534060757713,4.243107498383598,3.6725439957540695,5.004140741023486,5.122843794003319,1.9194694934279264,Low
19.0,7.243492014103618,5.136475671973814,6.454431760737927,2.2402984588866373,5.535610687924026,3.5818112993055404,1.0994875472767751,Low
27.0,6.673582544146979,8.188144485160272,3.0216671137644786,0.3121269192744131,7.676426174380138,5.536744485793682,2.6806221073587686,Low
17.0,6.633250112047171,0.9098479415069862,5.972427679508044,0.8577793546715657,3.872859481017496,4.627110312299913,1.0932849170653718,Low
27.0,5.327747435094294,5.597643344055829,3.32792734548336,0.1866582196922737,6.6137535921538095,4.883928433829211,1.9144409256134884,Low
25.0,4.480427872619778,1.742816882034257,5.780460745825152,5.177063201291803,2.683071281685256,4.2574797301993375,1.3554532787093774,Low
23.0,7.491307645295594,3.567609918918236,4.736995603045205,2.7545867525653702,3.2604773883468616,4.002554527683694,0.6659378524456478,Low
19.0,5.751785201994237,6.82711109659106,3.826756498426733,3.2488277925126408,6.293324229144484,5.538611581766887,0.7403237389535874,Low
18.0,5.603058586698832,4.7859616129664895,7.110196845610787,2.0093481604025234,5.363733168374166,5.772438181400142,4.0232870285903655,Medium
29.0,4.847751812526719,4.551413723119514,7.6042930779772036,4.725295888288425,5.707902072992675,5.700589178600087,1.7799402949624106,Low
21.0,5.1679784853126005,3.42651795230936,6.66160225119696,0.7694370482069255,6.781043890244884,3.94730494256297,1.4086378394778314,Low
20.0,7.037258098829032,3.131297031096766,4.393080257232259,4.897477251842208,5.405989772199283,3.810400590574919,1.1660638329740165,Low
26.0,6.579766070390271,3.439710066666592,2.762787816234036,3.54169931080018,5.138168511659005,3.305284263753286,0.258560622865102,Low
22.0,7.747386733112221,0.6720971751510065,3.7991165873652695,3.436418915232593,2.804560457914436,4.67572826618126,1.9840895393632725,Low
19.0,7.520387376361496,6.1272968282875,3.852136576863512,3.291755479706592,6.866840026577134,2.8666996736864063,0.7527847903915984,Low
19.0,4.236663097471049,4.465365940520419,4.333463561858548,1.4498727587332474,5.411648553842548,4.432142150255121,2.6784127130473,Low
18.0,8.129461000315864,6.668550069953668,5.079517020032943,2.630594772578127,6.768677668363445,2.570546625296722,0.0,Low
26.0,5.534809034092147,4.128024495928877,3.488691679801305,5.108691986615717,5.744053520338917,3.320769228537423,1.1512203433869528,Low
26.0,7.30415958358878,4.708167296700575,6.7493235763299655,2.626249765600233,4.8665957094424,3.718050906580653,1.4020172511497593,Low
21.0,6.186075035187935,8.131889423926516,5.198992361756132,0.5003770130246719,8.805147197282704,7.004935879080667,3.555072108188615,Medium
20.0,6.67732058614109,1.5415768748865273,6.308247811884451,3.2746490464482463,4.789424719699387,3.047555294798165,0.8402356197356466,Low
27.0,8.922488969413552,4.004069114287464,7.616441616429928,0.5398978098022624,5.66509451317052,1.1878964243533816,0.0,Low
25.0,5.176380198308818,3.26449339259916,6.2047561495771655,4.621267493615082,4.864298970415454,2.5294286081827884,0.1774114917449467,Low
23.0,5.976197644290495,4.347888097894611,1.0,5.577819445426329,6.260020746654625,3.4586893898773594,0.2011351739009844,Low
18.0,7.7981410728281375,7.527388939583929,7.737878228685642,2.6890912077998617,6.746861643992355,4.380206190392095,0.0243820380623415,Low
29.0,6.3346536126736,6.7039200745933565,8.217119457680155,4.643443316794277,6.33529457982066,3.402412747233944,0.0,Low
25.0,5.4132601929273125,6.036735016196549,4.516280236086473,2.111109073573493,6.325649892362491,5.549732856780258,6.741517634468185,High
27.0,8.250674627262317,5.680576325111795,4.099779115012286,4.955001234988545,5.731296755398951,2.3307293651119285,0.0,Low
29.0,10.0,3.0976869888026286,4.524150553958064,4.728327665955515,7.096219091908722,0.511959550443571,0.0,Low
24.0,4.617501584683742,3.140259611355622,9.938430999133502,3.945001044767812,3.7332148339873896,3.061839505775536,0.0,Low
23.0,6.24809784185515,5.118307354324525,3.582079972494056,5.090396013826522,6.705360438566537,4.595522402937997,4.224896494720671,Medium
28.0,6.309799869071543,5.49198095408208,5.776373683079765,2.374521086767496,6.283336575530346,3.3993533577559742,1.586579147339203,Low
21.0,5.840288283934968,4.874745113343484,3.494233811857025,3.0270742743955115,5.5370457374607485,3.0090129967845893,0.5164445093099337,Low
21.0,4.725819410286253,7.466160910044337,4.247448696052325,2.7662004921702867,6.415317392178764,6.748621774241776,4.113098368216595,Medium
24.0,3.341041711311694,3.17354465850602,2.926313068563324,3.3513761380734564,4.352208185374508,5.516896685249568,2.4497770720374725,Low
29.0,5.842152520401507,4.732697470862532,8.023400048566977,4.247406652058796,5.911940054628266,3.805075621789605,1.2056803052107057,Low
24.0,5.0200691789947935,2.573255921065222,4.1812214535093055,1.279675783366551,1.977339298992922,3.945881599627596,2.7089322686665787,Low
19.0,4.953428040104601,3.365978258897496,3.584247911261138,3.219640398208316,3.894786254805114,6.035350982712782,4.276205529275679,Medium
18.0,4.866842811654453,8.382115689344047,4.354979849307482,6.347729168495057,8.126946143593267,2.013451496560312,2.30532446632256,Low
28.0,5.833598783963622,5.161025687972327,5.587896279183606,2.2391778113559075,6.504692124295355,4.540479134126972,3.3627848692838054,Medium
21.0,7.648315966588822,3.1527409351729383,5.121763420862137,2.991378595855972,5.846942937351501,4.743657700339445,0.0,Low
20.0,7.526118968226662,1.962764602711004,11.570452524865876,1.818985300689832,4.576801570690525,2.976247973990535,1.0932246292194998,Low
28.0,4.350383786092468,1.5157505941441256,1.8409601842918897,3.459368989994247,4.757946993709668,6.290283552372034,4.053905566282716,Medium
24.0,7.347236485552902,4.533807979988315,4.227560197548253,4.86041507825224,5.3476328045355705,3.8056446820422782,2.791558224165283,Low
26.0,6.097907726540851,5.505863860502838,5.555949977737996,2.995548550397581,7.556150348894316,4.158581707439636,3.302116664251007,Medium
18.0,10.0,1.397229898638252,5.677578284409311,4.294840150548842,4.137808538163676,3.7183582526347503,0.0,Low
27.0,5.366152997997007,7.609619027915938,3.951615280974259,1.2033453886301446,8.714273398515331,6.561372155367318,5.441253264432643,Medium
20.0,6.078449719112308,4.440184390516589,5.606735991984513,4.840819692451972,5.214693116415791,1.2885106972098062,0.0,Low
19.0,8.234172044362975,1.8579687114219432,5.403085168000805,4.156544805219218,3.837851166165661,3.913062369762854,0.0,Low
20.0,5.810325142579456,2.2102807196801573,5.005913773455887,3.775316218683509,3.4345723969852378,1.7373241531956105,0.0,Low
27.0,4.543209393960042,4.180040147313132,6.799858205475358,4.27148088926101,5.5503105165735525,1.7404980057420223,3.0364781929860354,Medium
20.0,6.396219289738422,5.066126179558985,4.545269671759805,6.4852256901858905,6.946941883786431,4.061471977859011,1.214417020913822,Low
22.0,7.216449966361705,4.757673210983653,4.4471377675984405,3.2985989115226912,6.840687715769176,6.279184992323121,4.795155440666756,Medium
21.0,6.092503497301208,7.777482671703525,6.571359046331145,0.554016486949207,7.847134305957123,6.602642462777723,4.1551804937423,Medium
17.0,8.811326787811051,4.385712173523125,8.134681788522151,2.9228732070416137,5.555146873098063,3.984096816935031,2.0931287614640204,Low
18.0,5.57403420032823,6.361807125326648,3.125802716924966,3.477798717114972,5.161676293254812,2.788024330534024,0.0,Low
18.0,6.643803082690862,7.131114941138998,2.156300109662654,1.926523062363244,6.595609469207175,1.4033953099336736,0.5729372845895738,Low
21.0,5.925737248392219,2.6896484390392192,3.7501280357265214,1.8078809995616312,5.429317438366077,3.2334629358948925,0.0,Low
18.0,6.497235776036117,2.6620223302575226,6.25725957948996,4.6325229041779465,3.7384914478276574,4.099244850545101,0.0,Low
23.0,5.552039291151706,1.289746849531176,5.0715839298215615,2.426062060641448,4.16818295706009,5.645054245510271,4.397112699458753,Medium
23.0,5.992555532636026,4.001248533715905,5.936270945734989,1.3772606348835184,5.735404867917806,6.843259051291909,5.42319987685436,Medium
17.0,6.113081363421559,2.842736859713546,2.7430402050408,3.536632199513532,5.4217207425573015,5.34143955984162,2.200568297779133,Low
18.0,3.3064381881567213,3.994342656091858,4.483623300545174,2.401428960325503,6.046291397502915,5.008351476772363,1.775408608065475,Low
19.0,5.7978538775076585,6.975518275531335,2.213138290193981,0.6575701969216725,8.038746833906924,4.022629601923686,1.1038500549325827,Low
21.0,5.22491361822202,4.511342623587225,4.412489196934811,1.853534370652784,4.506958750472585,2.9526759720130733,1.6205464839893229,Low
19.0,8.84229202722976,3.869286606764677,1.0,3.3406601554200006,6.484517754500095,2.1690092241652974,0.0,Low
26.0,7.006866164522238,5.872104968510907,4.97504085480196,2.359145017415719,7.26582051060187,4.684291904586002,2.4531837245503,Low
25.0,4.367283597133713,2.835801412868832,4.246702449247628,1.860359167663184,5.996716144400721,5.530336756856943,4.173322623499694,Medium
24.0,3.803826733716845,3.526453795566576,6.337315082334134,3.092599636447042,6.154734535919538,4.6012201160307695,4.632756531750053,Medium
17.0,7.596537808350691,4.835327686261656,4.419166421977439,3.179478543717027,6.612090265821912,2.4890723647079938,0.5897962449503247,Low
25.0,6.12789455776475,3.2510690624671934,5.957865461109783,5.78908619898928,6.494837160967892,4.046860971025538,0.0,Low
28.0,5.562238345235244,5.922617926675141,8.183298731407207,4.353480668745915,6.166126003319203,3.0161666002095995,0.0,Low
17.0,4.497282501393275,1.6033267113960874,3.584757214903496,0.1655772705438849,1.335163496227897,3.057098451461998,0.0,Low
24.0,7.73555070566825,7.761933283575791,6.459965346243824,1.3948218688791705,7.661717260849556,3.1252211342405585,3.157483195515044,Medium
21.0,5.1494416563927015,4.107581054072683,3.327272710678802,5.746839130611515,5.144275712095837,4.04479558227476,1.4763294484837703,Low
27.0,6.615517112195745,5.695566984747313,3.74519223082036,3.666987409732931,5.232571909013656,3.991769820192471,3.4986144320379227,Medium
27.0,8.012347784711238,1.1728853984263492,3.8695781627389048,3.960281706464301,3.591652223144986,3.867673904716193,0.0,Low
19.0,5.2689162316004525,1.7111431072557188,3.4506785423137494,3.628088010259056,4.916570450688222,2.602057813537584,1.8524053646345344,Low
25.0,6.987610882756875,8.461833072695736,3.420455282880189,5.904643131254156,7.051256705396502,6.733757169217631,1.6467718325034666,Low
24.0,6.146381171318487,4.718999443843513,4.249677222257008,1.7569325479895892,4.4623279357585695,5.3484477507695845,0.1007164741241313,Low
18.0,6.64822534303055,2.4026787016468645,7.739064252906788,4.441300828634703,5.2370490909013245,2.5716727256990635,1.0246931176118823,Low
20.0,9.15553666171636,4.833524232533823,4.055879503137898,5.314864020848307,6.232179923759423,2.079388676453028,0.2879419391102122,Low
25.0,5.455997059906089,5.17661617726639,1.331736514640459,2.620234245521885,6.608801070963729,4.048794813459882,1.100507678028972,Low
28.0,9.2617635706573,5.6490131012415,6.469862368906128,2.3688725826308934,6.103423346856916,6.514446725455114,3.3694074206282174,Medium
24.0,8.336949173738443,1.8909522179811515,7.910852510612049,4.681659682903641,4.5738131961604855,1.7387795811188775,0.0,Low
19.0,7.106079257463895,7.693044723923505,6.377634302910815,3.0573429488446697,7.622967495776318,5.5964713918524005,2.260698132487512,Low
17.0,6.915881986490277,3.887656429382384,4.518215088041774,1.488948047624579,3.8162366434836006,4.120598018091445,0.0,Low
20.0,6.926368706802199,5.167222294305973,2.5421762464317843,1.5372708577825995,3.982003145840542,5.22347589451246,0.6483341492350652,Low
29.0,5.6689559366471975,5.112854406399565,7.01932205760521,3.9942766947820574,5.084059494032951,5.73084443882809,0.9233979273583202,Low
28.0,9.377174710502862,6.189852810250773,6.407371668465836,4.0668870655474345,7.848275317827236,4.259808653037363,0.0,Low
19.0,4.970410680107192,5.297007900141495,1.0,2.329594782001384,5.130880955740383,1.6007670716858338,0.0913158381520768,Low
22.0,5.400917390274914,3.1186162879959225,4.465367147057979,4.735756977197075,5.845357649623363,4.9427499266914126,3.8917546868932855,Medium
20.0,6.503591469289439,5.256218903732778,7.469234694873839,1.0723845727465742,6.170218395789124,3.5363905261689736,1.3459826479237496,Low
20.0,6.983974467504821,4.502325467779003,7.228821655684834,3.566200992487069,5.394606500115657,3.0321686406726664,0.0,Low
22.0,6.9603362851915165,3.7522082117765865,6.161740796179643,0.1115960521723757,3.482352895057592,5.94306535379524,1.9745728483389884,Low
18.0,5.782658089171793,6.48352160711652,2.601612015764333,4.991671149911012,6.551951461221131,3.1073085655410617,0.0,Low
22.0,6.751022316057224,1.0007461644365168,2.175923328070929,1.6473543676782558,4.212767177393383,2.517852190933944,0.0,Low
22.0,7.062782705653206,6.296590488243748,9.241558913665097,4.71780154516718,6.489905088706004,2.857154056988179,1.1673150273422244,Low
24.0,6.967713480343284,3.438595494421526,7.9070456348893154,1.9312802929459043,3.912466821565306,3.380215306931939,0.9427676905768564,Low
22.0,9.874114322275982,3.86255916548643,2.6760316856679816,3.428240154257898,6.218640906721216,1.352330910624666,0.0,Low
20.0,5.667932886454844,7.894131582860615,7.736433434487461,2.160311460543641,7.851750237900607,4.828782504906083,4.56585241998241,Medium
22.0,7.044789598200188,5.109184366509194,5.3589185936508565,2.287177451303409,5.690188913246434,3.2713541411177647,1.3762811414923064,Low
21.0,6.833586091977795,6.246796681356883,6.885423346397673,2.5010578565530883,7.561196455026076,2.0228958782090625,1.4762420479815928,Low
29.0,5.459294817002464,5.099336335884113,5.785261079412519,5.01730528826366,4.687923694246559,2.7083169452480966,1.3660308758000448,Low
21.0,5.6929653702603815,6.214805468140812,6.994485264848237,3.66810096058224,7.205776221657241,3.35412760377467,0.4809583696599586,Low
26.0,3.770340974248386,8.830535719629472,3.72631192203856,3.921792497843514,8.245618518138315,4.246556371996567,3.641424023766331,Medium
17.0,6.264584918859038,6.007417471037948,5.193407183621351,3.1089318447797507,6.960103870236134,5.071580233539059,3.649517066019442,Medium
17.0,8.610637733593933,4.818419737907433,5.724973233998785,3.314632157840265,5.989926273775016,3.3032862947356456,2.0270680595129864,Low
20.0,5.520796322256747,7.673303146804658,3.683456485133579,6.142177211487553,8.695504446270313,4.58445834273448,3.900278766854431,Medium
27.0,8.792159640029503,6.77489800435959,6.339406022226488,3.8402439043179424,8.520661942027225,4.727273651572372,2.328566496175556,Low
28.0,8.426445945901868,4.789379624350209,3.916417948922111,3.4693393169034703,4.640676102235164,2.1679645419940994,0.0,Low
29.0,5.880013020431493,5.411924442926023,6.570215144094951,2.371915006179232,5.407754410984559,4.612813560672054,1.0404263202280768,Low
24.0,8.047067976832869,4.9390433878120055,7.676124780109623,3.556652280513493,5.324521028351824,3.840967269311208,0.0,Low
29.0,6.221599094749202,9.02902284253183,9.284218855860532,5.673773091594849,6.674610309421221,4.686781375804777,1.9355025000934725,Low
27.0,9.836674021467502,6.239807145166996,2.7409980281739803,0.4171804882330834,6.251451926703879,5.900204277921585,3.0353143521853347,Medium
29.0,6.497765508415376,4.454198333623057,3.4789142104985205,4.791797531029577,5.126577315485976,2.1517304078756,0.0,Low
24.0,7.180052461958718,2.070500417854511,4.461224719314319,3.154999498241534,4.884559434891831,5.363944556481266,2.5900189780220697,Low
27.0,6.811434308602232,5.220914933712404,6.61710286113444,4.939314662333987,5.886641523320244,2.880835567751842,0.2415276581725025,Low
25.0,6.834595463855118,4.929892148676782,4.138496222726072,0.0,4.1271840921747245,3.3025888324136163,0.7289001470947847,Low
19.0,6.818580391424368,4.030673127677337,4.122817076837968,2.91318819239203,7.108650263054148,4.116760670962278,0.2517141681043707,Low
19.0,4.866338235572588,6.31486798724541,5.772748885471177,2.246252932175982,7.606652260510579,5.568425119265818,3.572198067390495,Medium
26.0,7.370149863322023,7.369134419327102,2.831874954830217,4.133995563568254,6.990199476264507,2.363275168538788,0.0,Low
23.0,7.752586475336034,2.600441196560024,2.3278844415924875,5.44595056041331,2.5736094727552405,0.2456937625372326,0.0,Low
22.0,5.408703665437058,6.571420134158712,4.645553385450984,1.6409486213957445,6.5902929530338925,2.660031037682237,0.9922247747563508,Low
18.0,6.899939116214408,8.125575061601335,1.8672485227906708,1.1786351043157284,7.313826730677141,5.192284380111736,1.1762096867787426,Low
20.0,7.96462117360978,7.330796712742433,4.876150149575154,2.762732900644902,6.752755175209707,2.404571117752828,0.0,Low
26.0,6.2493851080885365,4.724003913417291,3.383706160212778,2.278279413191698,6.0937803143269145,4.685702149688873,2.060385484566975,Low
19.0,8.091099338653239,3.6956130968672607,7.874364858266054,2.831027488629722,6.140600723756826,6.699150233946758,4.569947137597602,Medium
20.0,3.562034919631249,2.187728005514581,6.641468209307517,2.9328096428475097,5.130623812546347,3.571414996129467,0.492758373596481,Low
19.0,7.623355180138561,5.401221187707982,5.177474458106422,3.5858301824192225,6.711178165129448,5.38011822181347,3.257989821084313,Medium
27.0,8.490185322638528,2.718685841671899,4.274889063816515,4.969650238596243,6.0670914563649845,2.4948015349667703,0.0,Low
23.0,7.273885031112198,4.345062173795821,3.314218262996884,4.721266297543546,4.019389782645128,3.2003347699393494,0.0,Low
19.0,7.547304823351781,3.7528104531127777,4.21281183156457,4.565657545632657,3.708033705948061,2.426420691078035,0.3960618689068799,Low
19.0,5.275816346183037,5.284497518764384,5.409832586326979,2.703693666695977,4.191877147035075,3.3378417086959526,0.4532796598594939,Low
24.0,8.810475414259582,2.655036464378544,1.8120518662746248,0.8198059779499665,3.985709466596329,4.709719506665431,1.371005744950836,Low
20.0,5.589098443363417,6.2229631546695465,4.478295131091812,2.2861631124207604,6.967183370901287,4.52925699653562,4.539972031046672,Medium
17.0,8.85979670328982,4.5127102072648215,2.965449082376402,1.5453435800039754,5.814072323065084,2.448069231398064,0.0,Low
25.0,6.570785256259643,6.23498166840181,4.112375020808251,2.868450560313546,7.2312597697945264,4.899779822839951,0.360029854025066,Low
24.0,5.704765974281299,6.546431467364853,3.41724461654154,3.264025977456883,6.008170479475655,2.7357192070101526,0.0,Low
23.0,5.705975142511068,7.121080183956476,3.8343412023368377,2.036781485393747,7.007331758342458,5.266302578160111,3.634898821437973,Medium
24.0,4.770701054664838,2.375244254107792,2.947509685604154,1.889137137809482,3.292332856065872,2.677269729386172,0.3509777425775447,Low
29.0,6.3023479417935855,6.37598121469325,6.797174919745856,2.052054732197351,7.770929225421543,4.845496444004241,2.4966663484649256,Low
19.0,5.127277202592856,4.226407666975757,1.1608652898437075,1.2955387294088403,6.3494761038986764,4.34459504706664,1.4377858473060705,Low
28.0,6.572507989749061,3.749024268693838,7.666496600378293,3.3731805863254047,5.8571059077267735,6.495131777134453,3.981839833968926,Medium
23.0,6.60496293058156,4.589421376312273,3.737070311285657,1.8659135640029243,6.7090920875068125,3.043631171590207,1.2946380990219315,Low
27.0,8.164662573698093,5.21375027119197,4.268153073316032,5.970810273542248,5.319707218666299,2.250425915875316,0.0,Low
23.0,5.668620190429396,0.6403400901034075,7.37014585522442,1.0043280302222746,2.280918472472938,2.6001054705606927,0.0,Low
25.0,6.533480356397047,8.948020033876322,7.050210082539621,1.017355029334808,8.173046967802629,5.779247239175769,0.8125677973195213,Low
26.0,7.571821010158674,6.1031161640169245,9.892516248019408,2.73618459862507,8.362538965059134,7.380328682297868,4.781358222550268,Medium
29.0,7.405138224191472,6.07058431386393,5.17358501846583,3.9963251199744514,6.884509176847469,7.034148341848225,4.206399425849932,Medium
23.0,6.119167268176938,8.827792657082108,6.964388620397326,2.566815672560352,7.642156500336157,3.781618044134024,1.3288995875827416,Low
27.0,6.069351368401838,5.077165928860923,2.516283364880959,4.740427614822497,6.180451747698898,5.885593313839675,4.819290162027087,Medium
29.0,7.091276889511482,5.760848894194143,5.740001577111733,0.3960210905782335,7.782503278774229,7.051978196826451,4.155763267747525,Medium
17.0,7.1041553278070815,6.404509150342524,4.7657424980210905,6.843896680072089,7.36456783982293,4.91383561473756,1.6903600532335734,Low
26.0,7.784145186052621,4.252511500685336,5.9512021990564925,5.881190735686496,5.8572381309146095,3.273286842411548,2.258976499186236,Low
20.0,8.684708252799348,6.038008102007767,3.1422365776656616,3.293348188422069,7.239089586931828,3.3843901568448813,0.0,Low
22.0,5.834966534618036,5.960933622271526,5.231875646093327,4.728210377785945,6.181208611975805,3.933163584883364,2.102246866071388,Low
26.0,3.8865863495234825,7.330863273557576,3.6961739546262575,4.297100626657036,9.002353642274311,4.651241696642236,2.9545479811662045,Low
21.0,8.141791007692504,7.098958753290928,7.197284503680655,3.891597162284637,8.363160448267038,5.098152466843271,1.3622641083576332,Low
21.0,6.671058920376232,1.9392842034367728,6.358887724072385,1.3332286196625347,6.849253585852976,6.979009004844607,5.210924155304676,Medium
24.0,7.017859416737791,4.572816365370125,7.28283905135628,6.208752818416864,5.314213394781115,1.1939386486834334,0.0,Low
26.0,8.459451302956701,2.7433664699704265,5.351389361601559,4.087662505582989,3.8993230227575406,1.0335507061288167,0.0,Low
18.0,7.941432997798428,0.0,2.8740738953649725,4.15178394867006,3.348658048197183,1.539644566179721,0.0,Low
26.0,4.3823496742138985,2.993366324883011,4.966609578443741,1.1067365479272595,4.536362377785856,2.991770914438698,0.8135129375308903,Low
23.0,7.542043130910941,4.406197776477147,3.4816459359662355,6.176374373877382,6.372270109410593,3.307985642201837,1.80204964306738,Low
20.0,6.1424471624008365,7.80053027899338,4.508602429587417,2.4467851394108724,8.859825986215851,4.452223509963418,3.317937064599524,Medium
25.0,6.191535637980988,4.3266507966909,6.651631268649944,2.6150211224449964,6.979747100613462,4.847235908902508,2.6366364669847,Low
19.0,6.230128551960238,2.096988864038315,3.148838553087103,3.3460635047955662,5.1016333479221,4.087435006621788,3.77106151375425,Medium
